"GroupId";"Text";"Type";"Attachments";"IsAdd";"Date";"Likes";"Reposts"
"28429027";"Семейный психолог и журналист Евгений Вольтов считает, что ""Дом-2"" может быть полезен, и советует всем женатым парам смотреть это телешоу.";"post";"link";0;1490927438;31;3
"28429027";"15 полезных советов, которые помогут тебе (и ему тоже) с честью выдержать испытания первого года отношений.";"post";"link";0;1490925614;44;3
"28429027";"Как сделать так, чтобы любимые зимние вещи не испортились за сезон и жили долго и счастливо? На этот вопрос отвечает тренер по стилю Роман Медный.";"post";"link";0;1490923997;55;11
"28429027";"Подписчики сына Дэвида и Виктории Бекхэм пришли в восторг от трогательного фото с младшей сестрой, которое он опубликовал у себя в Instagram.";"post";"link";0;1490922116;71;3
"28429027";"Напоминающие настоящие корсеты широкие пояса на шнуровке на пике популярности, однако неправильно подобранные вещи способны превратить актуальный аксессуар в вульгарную деталь, а твой образ — в настоящий модный провал. <br>Рассказываем, как избежать эффекта куртизанки и носить корсетный пояс правильно.";"post";"link";0;1490920468;12;1
"28429027";"Дочь Кортни Кокс и Дэвида Аркетта дебютировала в качестве актрисы: 12-летняя Коко снялась в клипе начинающей поп-исполнительницы Monogem.";"post";"link";0;1490918488;35;1
"28429027";"Стилист Любовь Романова прокомментировала образы гостей на Неделе моды в Дубае и выяснила, каких из них удались, а какие - не очень.";"post";"link";0;1490916661;24;1
"28429027";"Чрезмерное увлечение селфи до добра не доводит: подруги, отправившиеся пофотографироваться на взлетно-посадочную полосу, погибли после того, как их сбил самолет, идущий на посадку.";"post";"link";0;1490914991;35;0
"28429027";"""Рабыня Изаура"", ""Тропиканка"", ""Клон"" и другие: мы решили вспомнить самые известные бразильские сериалы. А какой из них смотрела ты?<br><br>http://www.cosmo.ru/lifestyle/series/klon-rabynya-izaura-i-semeynye-uzy-kultovye-brazilskie-serialy/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170331&amp;utm_content=weekdays";"post";"link";0;1490913133;91;4
"28429027";"Сексолог Лори Бетито предполагает, что со временем порно будет становиться более похожим на фэнтези, чем на реальную жизнь. И статистика известного порно-ресурса за 2016 это подтверждает. Давайте посмотрим, как изменились запросы зрителей на порно-ресурсах за последний год.<br><br>http://www.cosmo.ru/sex-love/sex/mirovye-tendencii-v-porno-chto-smotryat-v-rossii-i-drugih-stranah/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170331&amp;utm_content=weekdays";"post";"link";0;1490911213;21;1
"28429027";"Наталья Ионова вновь дала повод обсудить свой внешний вид: на этот раз причиной возмущения поклонников стала прозрачная майка, которую певица надела без белья для съемки передачи «Героиня нашего времени».";"post";"link";0;1490909501;20;2
"28429027";"В Сети появился долгожданный трейлер новой экранизации культового романа Стивена Кинга «Оно» о чудовище в образе клоуна Пеннивайза, которое охотится на маленьких детей. <br><br>И это по-настоящему жутко! <br><br>http://www.cosmo.ru/-166801?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170330&amp;utm_content=166801";"post";"link";0;1490907667;110;9
"28429027";"В длительных отношениях все становится иначе, и секс в том числе!";"post";"link";0;1490905991;36;1
"28429027";"Глава клана Кардашьян Крис Дженнер бросила своего 36-летнего жениха Кори Гэмбла, заявив, что эти отношения мешают ей сосредоточиться на этих важных для нее вещах";"post";"link";0;1490904089;32;0
"28429027";"Вот о чем думают женщины во время секса в позе «наездницы наоборот».";"post";"link";0;1490902334;25;2
"28429027";"Судя по всему, у сына Шарлиз Терон уже собралась довольно внушительная коллекция платьев: на последних фото, сделанных папараццы, шестилетний Джексон был одет в платье с диснеевской героиней Белль из «Красавицы и Чудовища».";"post";"link";0;1490900435;23;4
"28429027";"39-летняя телеведущая Светлана Зейналова дала откровенное интервью, в котором призналась, что воспитывать «особенного» ребенка непросто.";"post";"link";0;1490898662;48;2
"28429027";"Михаил Пореченков назвал неправдой все, что происходит на шоу «Битва экстрасенсов». Нынешний ведущий передачи, актер Марат Башаров практически сразу ответил на громкое заявление коллеги.";"post";"link";0;1490896969;42;5
"28429027";"Юлия Самойлова вышла в свет впервые после скандала с «Евровидением»: певица в компании мужа появилась на премьере фильма «Время первых».";"post";"link";0;1490895091;33;0
"28429027";"Наш автор Василий Дубинин рассуждает о том, почему женщина с синдромом принцессы — жалкое зрелище. Если ты чувствуешь, что в тебе завелась принцесса - убей ее немедленно!";"post";"link";0;1490893450;42;4
"28429027";"За 20 лет Алисия Дюваль перенесла более ста пластических операций и потратила на это два с половиной миллиона долларов. <br>Вот только счастливее от этого девушка так и не стала.";"post";"link";0;1490891614;26;3
"28429027";"В прежние времена, как и сейчас, в большинстве культур с предубеждением относились к инцестуальным связям. Впрочем, героев этого материала это не остановило…";"post";"link";0;1490889724;53;1
"28429027";"Александра Воробьева, победившая в третьем сезоне шоу «Голос», решила распрощаться с имиджем сексуальной блондинки: певица сделала короткую стрижку и покрасила волосы в сиреневый цвет.";"post";"link";0;1490887894;34;1
"28429027";"Похоже, Дэнни Де Вито и Рее Перлман так и не удалось уладить конфликты в семье: актер сообщил, что они с женой все-таки расстались после 35 лет брака.";"post";"link";0;1490886136;27;1
"28429027";"Валентин Иванов дал интервью, в котором рассказал, что не избивал юную супругу, и заявил, что Лиза Адаменко страдает психическим заболеванием.";"post";"link";0;1490885108;26;0
"28429027";"Подписчики Евгении Феофилактовой уверены, что девушка просто мстит бывшему мужу Антону Гусеву и ее новый возлюбленный — не более, чем фикция.";"post";"link";0;1490884501;26;0
"28429027";"В преддверии пляжного сезона мы решили разобрать три самых популярных на сегодняшний день диеты и выбрать из них ту, которая действительно «работает», а главное — не вредит здоровью.";"post";"link";0;1490882492;61;8
"28429027";"Пришло время раскрыть всю силу твоего искушения! В чем оно заключается? <br>Узнай, ответив на вопросы нашего теста, вооружайся результатом и действуй. <br>Мы не только расскажем, как со вкусом подчеркнуть то, что подкупает в тебе мужчин, но и откроем секрет, как можно выиграть 50 000 рублей на шопинг, участвуя в акции Я и Lamoda. <br>Все подробности тут – http://sp.cosmo.ru/yalamoda/#!/";"post";"photo link";0;1490881805;15;2
"28429027";"Пока организаторы пытаются уладить проблемы с проведением конкурса, в Сети обсуждают украинский проморолик о Киеве, приуроченный к «Евровидению-2017».  <br>Видео вызвало немало негативных комментариев.";"post";"link";0;1490880727;45;3
"28429027";"Новый тренд на попы, украшенные глиттером, уверенно покоряет просторы Сети. <br>Специально для тех, кому пришлась по душе неожиданная бьюти-тенденция, визажист Миа Кеннингтон составила инструкцию по нанесению этого… ну, скажем, макияжа.<br><br>http://www.cosmo.ru/beauty/body/zolotaya-popa-strannyy-sposob-ispolzovat-glitter-vnezapno-stal-megapopulyarnym/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170330&amp;utm_content=165661";"post";"link";0;1490878826;26;3
"28429027";"Лиза Адаменко хочет скорее покинуть Америку, однако не может этого сделать: во время драки в клубе Валентин Иванов разорвал загранпаспорт своей юной жены, вырвав из документа страницы с американской визой.";"post";"link";0;1490877953;28;3
"28429027";"Пока весь мир обсуждает, достойна ли актриса Меган Маркл стать законной супругой принца Гарри, мы решили изучить стиль потенциальной принцессы!";"post";"link";0;1490877088;28;2
"28429027";"Отец Жанны Фриске рассказал, что, несмотря на решение суда, Дмитрий Шепелев по-прежнему запрещает своему трехлетнему сыну Платону видеться с родственниками певицы.";"post";"link";0;1490875341;26;3
"28429027";"Так ли хорош дермароллер (или как его еще называют - мезороллер), как его расхваливают, и действительно ли он способен разгладить морщины и подтянуть овал лица? <br>Мы обратились к пластическому хирургу и выяснили всю правду.";"post";"link";0;1490874420;42;6
"28429027";"Бывшая теща Владимира Преснякова Алла Пугачева поздравила артиста с днем рождения и поблагодарила за внука Никиту, которого родила Кристина Орбакайте.";"post";"link";0;1490873520;60;0
"28429027";"Райан Гослинг и Данила Якушев, Егор Бероев и Антонио Бандерас - эти актеры действительно похожи, и они далеко не единственные, кого регулярно путают зрители!";"post";"link";0;1490871708;74;2
"28429027";"15 самых безумных трэш-образов Ники Минаж — такого вы ещё не видели!";"post";"link";0;1490870713;29;2
"28429027";"Ксения Бородина решила расставить все точки над ""i"" и прокомментировала слухи о том, что она делала ринопластику";"post";"link";0;1490870264;22;0
"28429027";"Рассказываем, что такое бьюти-блендер, почему он стал таким популярным,  какие трюки с его помощью можно выполнить и самое главное - как выбрать правильный.";"post";"link";0;1490869524;62;7
"28429027";"Скандал между 18-летней Лизой Адаменко и 55-летним олигархом Валентином Ивановым вышел на новый уровень: в общественном доступе оказались доказательства того, что юная модель изменяла своему мужу.";"post";"link";0;1490866232;21;1
"28429027";"Практически у каждой девушки дома найдутся эти 16 вещей, которые не особенно то и нужны, но жизнь без них совершенно не мила. Признайся, и ты - не исключение!";"post";"link";0;1490864417;69;4
"28429027";"За последний год внешность Виктории Бони претерпела значительные изменения. Мы проконсультировались со специалистом и выяснили, какие бьюти-процедуры делала телеведущая и сколько это стоит.";"post";"link";0;1490862791;44;2
"28429027";"Культовая трилогия Роберта Земекиса «Назад в будущее» завершилась 27 лет назад: давайте посмотрим, как изменились актеры, исполнившие главные роли!<br><br>http://www.cosmo.ru/stars/krupnim-planom/privet-iz-proshlogo-kak-izmenilis-zvezdy-kultovoy-trilogii-nazad-v-budushchee/";"post";"link";0;1490860865;49;1
"28429027";"""Журналисты передергивают факты и путают сплетни с информацией"": Лена Ленина выступила с опровержением, после того как узнала о претензиях декана факультета журналистики ИГУМО.";"post";"link";0;1490859001;13;1
"28429027";"Вспоминаем самые жуткие мистификации, в которые все поверили, и рассказываем, как все было на самом деле.";"post";"link";0;1490857251;84;7
"28429027";"После новых фото Виктории Романец и Антона Гусева поклонники пары стали подозревать, что расставание бывших участников «Дома-2» - всего лишь пиар.";"post";"link";0;1490855590;28;2
"28429027";"Катя Жужа недолго была в одиночестве: в скором времени после расставания с Олегом Винником девушка начала встречаться с директором Анны Седоковой Кириллом Павловым.";"post";"link";0;1490853744;29;4
"28429027";"Американские таблоиды сообщили, что Анджелина Джоли и Брэд Питт не только наладили общение, но и вместе отправились в поездку после развода.";"post";"link";0;1490851819;78;4
"28429027";"Дмитрий Тарасов и Анастасия Костенко окончательно перестали скрывать отношения: модель отметила свой 23-й день рождения в компании футболиста.";"post";"link";0;1490850208;43;4
"28429027";"Трудно поверить, но в школе возлюбленная Тимати Анастасия Решетова была изгоем и не пользовалась популярностью у мальчиков. Юную Настю дразнили «лошадью» и «дылдой», а однажды сверстницы даже побили ее за школой";"post";"link";0;1490848390;50;3
"28429027";"«Какой он худой! Ты его вообще кормишь?»";"post";"link";0;1490846538;21;1
"28429027";"Ведущая шоу ""Орел и решка"" Регина Тодоренко шокировала зрителей: девушка съела мертвого тарантула, оказавшегося в ее постели!<br><br>http://www.cosmo.ru/stars/news/29-03-2017/regina-todorenko-poprobovala-tarantula-na-vkus-v-puteshestvii-po-kambodzhe/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=166401";"post";"link";0;1490844642;35;1
"28429027";"Каково это — жить с тем или той, кого практически не знаешь? Пять человек на условиях анонимности рассказали о своем опыте.";"post";"link";0;1490842930;34;1
"28429027";"Анфиса Чехова ответила на вопросы поклонников о том, как соблазнить мужчину, и поделилась своими секретами.";"post";"link";0;1490841031;43;2
"28429027";"10 вещей из жизни мужчины, которые женщинам никогда не понять.";"post";"link";0;1490839256;49;4
"28429027";"Стилист Любовь Романова рассказывает о главных правилах комфортного шопинга, которые уберегут тебя от лишних трат и необдуманных покупок.";"post";"link";0;1490837644;52;4
"28429027";"Кендалл Дженнер вновь шокировала откровенным нарядом: на вечеринку, , посвященную премьере фильма «Валериан и город тысячи планет», модель пришла в коротком бежевом плаще, надетом на голое тело!";"post";"link";0;1490835780;23;0
"28429027";"Мы решили разобраться в том, как правильно носить береты, чтобы они смотрелись как на показе Christian Dior, а не как одолженный у бабушки случайный аксессуар (впрочем, и такого эффекта тоже можно намеренно добиваться).<br><br>http://www.cosmo.ru/fashion/trends/berem-berety-15-sposobov-priruchit-modnyy-golovnoy-ubor/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170328&amp;utm_content=165301";"post";"link";0;1490833906;45;4
"28429027";"Влад Топалов вновь подогрел слухи о расставании с супругой: артист в одиночестве появился на модном показ марки Viva Vox, хотя еще недавно на всех мероприятиях его сопровождала Ксения.";"post";"link";0;1490832088;20;2
"28429027";"Хочешь заявить о себе еще до того, как познакомишься с кем-то? Выбирай актуальную в этом сезоне футболку с надписью!";"post";"link";0;1490830232;26;0
"28429027";"Папарацци удалось запечатлеть Николь Кидман в компании с мужем и дочерьми Сандей и Фейт. Судя по снимкам, малышки, которые сильно подросли со своего последнего визита в Австралию, будут такими же высокими, как их звездная мама.";"post";"link";0;1490828417;39;1
"28429027";"Осторожно, просмотр фильмов из этой подборки может довести вас до слез!<br><br>http://www.cosmo.ru/lifestyle/films/10-dusherazdirayushchih-filmov-kotorye-zastavyat-vas-plakat/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170330&amp;utm_content=weekdays";"post";"link";0;1490826745;219;27
"28429027";"""И тут у меня буквально открылись глаза, я поняла природу комментариев, которые каждая женщина получает десятками. Матерь божия, всё это были заигрывания, а я-то думала, просто тупость и хамство.""<br><br>http://www.cosmo.ru/sex-love/he_and_you/on-dumaet-chto-tebe-eto-ponravitsya-pochemu-muzhchiny-tebe-hamyat/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170330&amp;utm_content=weekdays";"post";"link";0;1490824895;44;2
"28429027";"Похоже, у Егора Крида новый роман: избранницей артиста стала близкая подруга Ким Кардашьян, продюсер шоу «Семейство Кардашьян» Карла Дибелла.";"post";"link";0;1490823039;49;0
"28429027";"Лагерь звездных детей-моделей пополнит еще одна наследница: дочь Джуда Лоу и Сэйди Фрост, 16-летняя Айрис подписала контракт с Burberry.";"post";"link";0;1490821329;38;1
"28429027";"11 особенностей секса в молодости: все было совсем иначе!";"post";"link";0;1490819505;25;2
"28429027";"Ольга Серябкина вновь порадовала поклонников, опубликовав откровенное фото в спасательном жилете, надетом на голое тело.";"post";"link";0;1490817785;26;0
"28429027";"Мы спросили у наших читателей о самых странных и неприятных вещах, происходящих во время секса, и вот, что они нам рассказали";"post";"link";0;1490815965;25;2
"28429027";"Марина Александрова, Андрей Кончаловский, Светлана Устинова, Валерия Ланская, Вадим Верник, Владимир Познер и другие российские звезды собрались на церемонии вручения кинопремии «Ника», которая состоялась накануне в академическом театре имени Моссовета.";"post";"link";0;1490814080;17;1
"28429027";"Полина Гагарина похвасталась сумкой Versace со стразами Swarovski, которую ей преподнес муж на день рождения: презент обошелся ему более чем в 200 тысяч рублей!";"post";"link";0;1490812362;37;1
"28429027";"Похоже, Ольге Орловой, ставшей соведущей ""Дома-2"" действительно важно найти общий язык с участниками телестройки: чтобы полностью окунуться в атмосферу проекта певица заселилась в общую женскую спальню.";"post";"link";0;1490810578;29;2
"28429027";"Ксения Дели приняла участие в необычном эксперименте канала «Пятница!»:  по замыслу реалити-шоу «Секретный миллионер» модель должна была скрывать свою личность, прикрываясь легендой о гастарбайтерше из Молдавии, и найти именно тех людей из своего нового круга общения, которым действительно нужна материальная помощь.";"post";"link";0;1490808673;73;1
"28429027";"Для всех, кто чувствует, что депрессия вот-вот затянет в свои темные сети, мы подготовили специальную подборку из 10 фильмов, которые помогут воспрянуть духом.";"post";"link";0;1490806860;211;28
"28429027";"Наряд, в котором Тайра Бэнкс появилась на вечеринке шоу America’s Got Talent, озадачил многих: гости вечера отметили, что для выхода на красную дорожку супермодель выбрала, пожалуй, самый странный образ в своей карьере.";"post";"link";0;1490805099;31;2
"28429027";"Лайзу Минелли, Кэрри Фишер и других героинь нашей статьи объединяет одно: после развода их мужья стали встречаться... с другими мужчинами!";"post";"link";0;1490803397;39;1
"28429027";"Анна Седокова собирается судиться с иностранным секс-чатом, который без разрешения использовал эротические снимки артистки из фотосессии для мужского журнала.";"post";"link";0;1490801432;13;0
"28429027";"Виктория Дайнеко высказалась по поводу расставания с Дмитрием Клейманом и заявила, что даже после развода не даст мужу воспитывать ребенка.";"post";"link";0;1490799753;26;2
"28429027";"Юлия Снигирь и Евгений Цыганов появились на вечеринке в честь дня рождения актрисы Анны Слю. На празднике Юлия с удовольствием фотографировалась с именинницей и подругами, а вот Евгений старался остаться в тени.";"post";"link";0;1490797956;15;1
"28429027";"Продолжение скандала: юная модель Лиза Адаменко подала заявление в полицию США, обвинив своего супруга Валентина Иванова в рукоприкладстве.";"post";"link";0;1490796913;31;1
"28429027";"Маша Малиновская стала настоящей звездой «нулевых» благодаря актуальному на тот момент образу «гламурной блондинки». Давайте посмотрим, как менялась внешность светской львицы за последние 15 лет!";"post";"link";0;1490796172;26;0
"28429027";"Тщательно изучили фотохронику церемонии вручения кинопремии ""Ника"" и выбрали самые лучшие и худшие звездные образы.";"post";"link";0;1490795115;35;0
"28429027";"На шоу ""Холостяк"" Леся Рябцева дала волю чувствам и расплакалась, рассказывая о работе на радио «Эхо Москвы» и о сложных отношениях с главным редактором Алексеем Венедиктовым.";"post";"link";0;1490794250;11;0
"28429027";"Генеральный директор EBU Ингрид Делтенре заявила, что из-за ситуации с Юлией Самойловой оставляет за собой право запретить Украине проводить «Евровидение 2017».";"post";"link";0;1490793480;132;0
"28429027";"Британский визажист Стейси МакДональд предложила бьюти-технику, которая создает эффект четких стрелок… без стрелок!<br><br>Как вам такая идея?<br><br>http://www.cosmo.ru/beauty/makeup/nevidimaya-podvodka-novyy-trend-v-makiyazhe-glaz-eto-bomba/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=165601";"post";"link";0;1490792553;70;9
"28429027";"Конкурс «Теперь каждый день 8 марта» в разгаре! Расскажи нам свою историю и стань обладательницей главного приза от Glade, включающего невероятные выходные в Москве для двоих, преображение от профессиональных стилистов, фотосессию для Cosmo.ru и посещение незабываемого представления. Или выиграй один из подарков от Glade, которые вручаются ежедневно! <br>Подробности в группе - [club60085580|Glade Russia]";"post";"link";0;1490792017;8;0
"28429027";"В честь грядущего дня рождения сына Жанны Фриске младшая сестра певицы показала фото подросшего Платона.";"post";"link";0;1490790732;91;0
"28429027";"Анна Седокова решила поностальгировать и поделилась с поклонниками соблазнительным снимком, сделанным еще до беременности.";"post";"link";0;1490789746;31;2
"28429027";"Роскошные кружевные платья, необычный выбор цвета и строгие белоснежные смокинги — мы решили вспомнить самые стильные гей-свадьбы звёзд!<br><br>http://www.cosmo.ru/-165751?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=165751";"post";"link";0;1490788840;52;1
"28429027";"Анна Нетребко испытала шок, узнав о диагнозе сына, но сейчас она убеждена, что проблемы аутизма возможно преодолеть реабилитацией и лекарствами. В своем Instagram оперная дива часто публикует фотографии Тияго и рассказывает о его достижениях.";"post";"link";0;1490787149;46;1
"28429027";"У героинь культового сериала ""Секс в большом городе"" и актрис, сыгравших их роли, катастрофически мало общего!";"post";"link";0;1490785433;115;5
"28429027";"Каждая из нас - немного богиня. Хочешь узнать, какая богиня ты? Пройди наш специальный cosmo-тест и не забудь поделиться результатом в комментариях!";"post";"link";0;1490784398;84;6
"28429027";"Лена Ленина провела мастер-класс для студентов, однако, вместо того, чтобы придерживаться заданной темы, она предпочла рассказать о своей роскошной жизни и упрекнуть учащихся в их несостоятельности.<br><br>http://www.cosmo.ru/-166131?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=166131";"post";"link";0;1490783511;33;1
"28429027";"Все так";"post";"photo";0;1490782816;1040;112
"28429027";"Этой весной дизайнеры готовы предложить нам такой широкий выбор модных футболок, что выбрать 13 самых-самых было непростой задачей.  <br>Hо мы справились!";"post";"link";0;1490781639;42;2
"28429027";"Экстрасенс Джулия Ванг продемонстрировала новый образ: участница шоу «Битва экстрасенсов» сделала короткую стрижку, придала волосам слегка розоватый оттенок и практически совсем отказалась от косметики.";"post";"link";0;1490779864;31;1
"28429027";"Психолог Михаил Лабковский рассказывает, как перестать наступать на одни и те же грабли и выбирать неподходящих мужчин.";"post";"link";0;1490778357;77;9
"28429027";"Цветочные, травяные, фруктовые: мы сделали подборку самых интересных и актуальных ароматов этой весны! http://www.cosmo.ru/beauty/parfum/cena-ne-imeet-znacheniya-20-luchshih-aromatov-nastupivshey-vesny/";"post";"link";0;1490777934;74;8
"28429027";"Мария Максакова, Лариса Черникова, Ирина Круг и другие: героини нашей статьи потеряли мужей в результате заказного убийства.";"post";"link";0;1490774526;38;0
"28429027";"Вслед за Ольгой Бузовой и Ксенией Собчак Ксения Бородина тоже оказалась втянута в скандал: на этот раз из-за рекламы геля для эпиляции.";"post";"link";0;1490773057;21;1
"28429027";"Англичанка Мия Кеннингтон, сама того не ведая, создала новый тренд:  художественное украшение ягодиц блестками!";"post";"link";0;1490770922;36;4
"28429027";"На радость фанатам в Сети появился долгожданный трейлер комикса «Человек-паук: Возвращение домой». На этот раз помимо Питера Паркера в фильме появится один из главных героев вселенной Marvel — Железный человек Тони Старк, которого традиционно играет Роберт Дауни Младший.";"post";"link";0;1490769166;45;1
"28429027";"В новом выпуске шоу ""Холостяк"" Илья Глинников приготовил для участниц необычное задание: девушкам предстояло принять участие в откровенной фотосессии в поддержку диких животных.";"post";"link";0;1490767320;33;0
"28429027";"Выступление Адель в Новой Зеландии совпало с тропическим ливнем, и певица была вынуждена облачиться в желтый плащ-дождевик, галантно предложенный ей поклонником.";"post";"link";0;1490765483;37;0
"28429027";"Хайди Клум в очередной раз доказала, что с годами выглядит только лучше!";"post";"link";0;1490763756;39;0
"28429027";"Представляем твоему вниманию традиционную подборку самых интересных, умных и симпатичных женихов недели!";"post";"link";0;1490761866;24;0
"28429027";"Хочешь уже на первом свидании узнать нового знакомого получше? Постарайся аккуратно ввернуть в разговор эти темы!";"post";"link";0;1490760180;54;3
"28429027";"Дочь Эминема выросла и превратилась в настоящую красавицу!";"post";"link";0;1490758296;105;1
"28429027";"Мы все немножко странные, и важно найти человека, который будет «правильно странным» именно для тебя!";"post";"link";0;1490756650;41;0
"28429027";"Несколько причин, почему мы встречаемся с теми, кто не соответствует нашим идеалам.";"post";"link";0;1490752953;34;1
"28429027";"Наполовину француженка, наполовину американка, певица и блогер, фотограф и модель Марго Авриль принадлежит к тому типу девушек, про которых думаешь: «Я тоже так хочу». В интервью для Cosmo Fashion Марго рассказывает о любимых парижских кафе, джинсах с высокой талией, вдохновении и музыкальных планах.<br><br>http://www.cosmo.ru/fashion/how_to/iz-parizha-s-lyubovyu-5-francuzskih-radostey-zhizni-ot-blogera-margo-avril/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170327&amp;utm_content=164051";"post";"link";0;1490751148;32;0
"28429027";"Алена Водонаева вновь удивила поклонников: телеведущая собственными руками набила своему бывшему парню Славе Пантерову татуировку на нижней губе.";"post";"link";0;1490749230;19;1
"28429027";"Стилист Ванда Вонг рассказывает о кроссовках, которые будут актуальны в этом сезоне.";"post";"link";0;1490747537;53;11
"28429027";"Дана Борисова трогательно поздравила с днем рождения Тима Брика, скончавшегося год назад, и призналась, что ей сильно не хватает друга и коллеги.";"post";"link";0;1490745626;19;0
"28429027";"Модный блогер Екатерина Василенко (Орлеана) вспоминает тренд бурной молодости и рассказывает, как адаптировать его под современные реалии. <br><br>Вооружайся ее советами и начинай модные эксперименты!<br><br>http://www.cosmo.ru/fashion/trends/kak-nosit-yubku-ili-plate-s-bryukami-poshagovaya-instrukciya/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170327&amp;utm_content=164121";"post";"link";0;1490743993;11;0
"28429027";"Юлия Любичанская рассталась с литовским актером Джеймсом Тратасом после рождения ребенка: как удалось выяснить журналистам, молодой актер просто не смог обеспечить свою новорожденную дочь, поэтому отношения в паре испортились.";"post";"link";0;1490742187;14;0
"28429027";"Даем себе обещание: делать поменьше селфи!<br><br>http://www.cosmo.ru/lifestyle/society/10-vidov-selfi-kotorye-vseh-dostali/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=weekdays";"post";"link";0;1490740311;31;2
"28429027";"9 интимных моментов, которые важно знать о мужчине.<br><br>http://www.cosmo.ru/sex-love/sex/muzhchiny-tozhe-stesnyayutsya-chto-ty-hotela-by-uznat-o-muzhskom-tele-ranshe/?utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170329&amp;utm_content=weekdays";"post";"link";0;1490738443;28;1
"28429027";"""Я много чем занимаюсь, но признаюсь, что в ближайшее время беру совсем новый курс — это будет политика"": Евгения Феофилактова поделилась своими планами на будущее";"post";"link";0;1490736749;20;1
"28429027";"Подписчики Алекса Смерфита двояко восприняли забавную картинку, которую он опубликовал в своем Instagram, и предположили, что таким образом бывший муж Виктории Бони намекает на нового мужчину звезды.";"post";"link";0;1490734878;20;0
"28429027";"Ходишь на свидания с несколькими парнями в один период времени? Тогда тебе знакомы все пункты из этого списка.";"post";"link";0;1490733068;12;0
"28429027";"Наталья Водянова создала петицию в поддержку Юлии Самойловой, которую собирается направить организаторам «Евровидения» и президенту Украины Петру Порошенко.";"post";"link";0;1490731240;110;8
"28429027";"5 этапов сексуальной жизни среднестатистической пары на разных стадиях отношений.";"post";"link";0;1490729460;44;8
"28429027";"Ольга Бузова в очередной раз высказалась о расставании с Дмитрием Тарасовым и призналась, что больше не хочет замуж.<br><br>http://www.cosmo.ru/stars/news/28-03-2017/olga-buzova-bolshe-ne-sobiraetsya-zamuzh-ya-tam-uzhe-byla-neinteresno/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170328&amp;utm_content=165581";"post";"link";0;1490727754;28;0
"28429027";"Дима Билан путешествует по Исландии и делится с поклонниками фотохроникой своих увлекательных каникул.";"post";"link";0;1490725879;51;1
"28429027";"Влад Топалов вновь дал повод думать, что в его отношениях с Ксенией Данилиной не все гладко: певец выпустил клип на песню «Достало», по сюжету которого главный герой рассказывает, как сильно он устал от своей жены.<br><br>http://www.cosmo.ru/stars/news/28-03-2017/vlad-topalov-v-novoy-pesne-dostalo-rasskazal-kak-byl-neschastliv-v-brake/?&amp;utm_medium=social&amp;utm_source=vkontakte&amp;utm_campaign=20170328&amp;utm_content=165771";"post";"link";0;1490724146;26;0
"28429027";"В преддверии свадьбы Нюша начала усиленно заниматься в зале, чтобы в самый главный день выглядеть роскошно.";"post";"link";0;1490722217;79;0
